,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2019-06-11,6,2019-06-11,35.63333333333334,25.080000000000002,20.133333333333333,922.9866666666668,150.8,4.4,212.2,391.8,232.6
2019-06-12,6,2019-06-12,32.47333333333333,20.44666666666667,22.733333333333334,933.3866666666667,242.26666666666668,2.9133333333333336,464.1333333333333,507.3333333333333,164.66666666666666
2019-06-13,6,2019-06-13,34.086666666666666,12.119999999999997,15.2,928.0066666666665,258.93333333333334,3.2466666666666666,663.0,563.4666666666667,89.53333333333333
2019-06-14,6,2019-06-14,35.826666666666675,14.153333333333334,12.333333333333334,925.84,231.13333333333333,3.06,640.0666666666667,556.9333333333333,97.86666666666666
2019-06-15,6,2019-06-15,35.986666666666665,21.013333333333335,13.733333333333333,925.0066666666665,240.2,2.246666666666667,213.0,398.2,250.73333333333332
2019-06-16,6,2019-06-16,34.67999999999999,20.02,17.2,925.9733333333334,229.33333333333334,2.9733333333333336,521.0666666666667,527.3333333333334,137.8
2019-06-17,6,2019-06-17,35.72,19.59333333333333,15.6,924.3199999999999,217.66666666666666,3.966666666666666,404.4,472.1333333333333,160.53333333333333
2019-06-18,6,2019-06-18,31.98,29.279999999999998,29.266666666666666,925.7933333333334,152.33333333333334,3.6199999999999997,408.0,491.3333333333333,182.2
2019-06-19,6,2019-06-19,31.66666666666667,28.759999999999998,32.4,926.3533333333332,196.93333333333334,2.3333333333333335,271.06666666666666,443.4,216.33333333333334
2019-06-20,6,2019-06-20,31.526666666666674,34.29333333333333,35.86666666666667,927.88,122.2,3.1066666666666665,192.0,348.6,186.06666666666666
2019-06-21,6,2019-06-21,31.540000000000003,30.586666666666662,32.8,929.4733333333332,209.46666666666667,1.8866666666666665,474.46666666666664,509.4,158.06666666666666
2019-06-22,6,2019-06-22,34.260000000000005,30.16666666666667,26.8,927.9133333333334,179.53333333333333,2.1733333333333333,551.6666666666666,528.6666666666666,121.66666666666667
2019-06-23,6,2019-06-23,33.65333333333333,33.36,29.066666666666666,928.0866666666666,181.2,2.226666666666667,279.8666666666667,408.1333333333333,181.8
2019-06-24,6,2019-06-24,32.21333333333334,35.02,34.86666666666667,930.62,132.4,4.113333333333333,93.66666666666667,277.2,204.26666666666668
2019-06-25,6,2019-06-25,33.64,25.033333333333335,25.333333333333332,929.6200000000001,263.93333333333334,3.293333333333334,474.6666666666667,498.73333333333335,163.13333333333333
2019-06-26,6,2019-06-26,34.96,21.733333333333334,19.266666666666666,927.14,240.26666666666668,3.0533333333333337,505.73333333333335,524.9333333333333,140.86666666666667
2019-06-27,6,2019-06-27,36.07333333333333,22.89333333333333,17.6,924.0666666666668,220.66666666666666,3.3733333333333335,501.93333333333334,523.6666666666666,145.8
2019-06-28,6,2019-06-28,35.986666666666665,21.986666666666668,17.466666666666665,923.7733333333333,231.33333333333334,3.0333333333333328,516.0,525.8,143.93333333333334
2019-06-29,6,2019-06-29,36.9,22.94666666666667,16.266666666666666,922.3466666666666,223.46666666666667,2.893333333333333,471.0,490.0,118.66666666666667
2019-06-30,6,2019-06-30,35.653333333333336,28.86666666666667,23.266666666666666,923.8399999999999,212.0,2.4400000000000004,428.26666666666665,495.0,167.86666666666667
2019-07-01,7,2019-07-01,36.833333333333336,29.273333333333333,21.0,924.0533333333334,190.6,2.806666666666667,523.0,521.4,135.0
2019-07-02,7,2019-07-02,37.733333333333334,28.699999999999996,19.2,925.0866666666667,206.8,2.9066666666666663,451.93333333333334,507.3333333333333,164.53333333333333
2019-07-03,7,2019-07-03,38.906666666666666,26.473333333333333,17.6,924.5266666666668,211.46666666666667,3.3866666666666663,319.4,468.3333333333333,216.66666666666666
2019-07-04,7,2019-07-04,39.61333333333333,27.193333333333335,15.666666666666666,922.6399999999998,199.33333333333334,3.3466666666666662,304.0,463.0,220.73333333333332
2019-07-05,7,2019-07-05,37.233333333333334,31.46666666666666,24.466666666666665,921.0466666666667,192.06666666666666,3.6866666666666674,237.53333333333333,428.06666666666666,226.06666666666666
2019-07-06,7,2019-07-06,37.34,35.806666666666665,24.0,920.42,200.73333333333332,2.9466666666666663,77.2,245.46666666666667,190.33333333333334
2019-07-07,7,2019-07-07,35.513333333333335,42.93333333333333,35.733333333333334,921.2733333333333,179.33333333333334,2.1466666666666665,211.66666666666666,409.3333333333333,240.33333333333334
2019-07-08,7,2019-07-08,36.22,42.00666666666667,34.6,921.3000000000001,207.0,2.2866666666666666,83.4,355.26666666666665,301.0
2019-07-09,7,2019-07-09,37.13333333333333,40.82666666666667,32.2,919.9266666666666,144.2,4.193333333333333,45.733333333333334,298.06666666666666,270.73333333333335
2019-07-10,7,2019-07-10,35.86000000000001,41.32666666666667,38.13333333333333,920.0466666666667,184.86666666666667,2.873333333333333,170.2,385.46666666666664,239.73333333333332
2019-07-11,7,2019-07-11,34.58666666666667,48.1,43.666666666666664,920.1133333333335,137.4,3.433333333333333,0.06666666666666667,139.0,138.93333333333334
2019-07-12,7,2019-07-12,32.919999999999995,44.50666666666667,48.06666666666667,923.2266666666667,137.0,3.2,10.0,238.4,230.46666666666667
2019-07-13,7,2019-07-13,31.446666666666665,45.70666666666666,55.333333333333336,923.5133333333332,131.06666666666666,3.619999999999999,38.06666666666667,257.3333333333333,228.86666666666667
2019-07-14,7,2019-07-14,29.18,49.166666666666664,66.26666666666667,922.6466666666666,141.0,3.6933333333333334,143.4,375.46666666666664,249.8
2019-07-15,7,2019-07-15,27.766666666666662,48.473333333333336,65.73333333333333,922.6066666666667,141.13333333333333,2.973333333333333,130.66666666666666,298.8666666666667,193.66666666666666
2019-07-16,7,2019-07-16,29.113333333333337,49.11333333333334,61.266666666666666,925.2866666666666,137.93333333333334,4.946666666666667,99.6,313.8666666666667,253.46666666666667
2019-07-17,7,2019-07-17,29.779999999999998,43.14,54.2,926.9933333333333,143.13333333333333,2.7333333333333334,2.0,205.53333333333333,204.8
2019-07-18,7,2019-07-18,30.326666666666668,48.30666666666666,54.06666666666667,926.82,137.26666666666668,2.7466666666666666,125.66666666666667,284.2,196.46666666666667
2019-07-19,7,2019-07-19,31.626666666666665,43.146666666666654,47.4,927.6866666666666,133.86666666666667,2.4066666666666667,198.66666666666666,362.2,211.6
2019-07-20,7,2019-07-20,32.686666666666675,44.52,44.13333333333333,928.66,167.6,1.6400000000000003,430.46666666666664,485.93333333333334,160.46666666666667
2019-07-21,7,2019-07-21,33.04666666666667,46.95333333333334,44.8,927.9466666666668,144.46666666666667,2.4266666666666667,95.8,292.1333333333333,233.46666666666667
2019-07-22,7,2019-07-22,32.08,52.940000000000005,50.13333333333333,927.4866666666665,101.66666666666667,2.3066666666666666,9.2,254.93333333333334,247.86666666666667
2019-07-23,7,2019-07-23,33.04,51.693333333333314,47.8,926.08,178.53333333333333,1.4799999999999998,93.93333333333334,255.73333333333332,188.93333333333334
2019-07-24,7,2019-07-24,35.25333333333334,48.786666666666676,41.0,923.0133333333334,219.13333333333333,1.8399999999999999,21.733333333333334,265.93333333333334,248.33333333333334
2019-07-25,7,2019-07-25,30.586666666666666,53.39333333333333,60.266666666666666,924.2533333333333,114.06666666666666,5.52,169.6,399.8,264.46666666666664
2019-07-26,7,2019-07-26,30.000000000000004,54.593333333333334,57.266666666666666,923.9666666666667,160.33333333333334,2.2,207.33333333333334,412.26666666666665,244.86666666666667
2019-07-27,7,2019-07-27,29.5,53.306666666666665,62.266666666666666,924.8066666666666,128.0,4.086666666666666,265.46666666666664,429.53333333333336,226.53333333333333
2019-07-28,7,2019-07-28,29.40666666666667,51.88666666666666,58.733333333333334,928.16,113.93333333333334,1.9999999999999998,47.86666666666667,203.46666666666667,181.06666666666666
2019-07-29,7,2019-07-29,29.633333333333333,53.48,55.46666666666667,928.88,104.33333333333333,0.9199999999999999,87.06666666666666,197.66666666666666,124.86666666666666
2019-07-30,7,2019-07-30,32.446666666666665,51.78,48.266666666666666,926.8466666666668,213.06666666666666,1.7733333333333334,427.0,476.3333333333333,146.8
2019-07-31,7,2019-07-31,30.02857142857143,52.135714285714286,65.5,925.8142857142858,115.35714285714286,4.114285714285714,0.7142857142857143,138.64285714285714,138.57142857142858
2019-08-01,8,2019-08-01,27.192857142857147,57.878571428571426,78.85714285714286,925.7357142857144,121.78571428571429,3.2785714285714285,106.42857142857143,186.71428571428572,127.85714285714286
2019-08-02,8,2019-08-02,28.928571428571427,48.65714285714286,69.07142857142857,924.7428571428572,128.21428571428572,3.35,109.71428571428571,365.57142857142856,278.7142857142857
2019-08-03,8,2019-08-03,30.16428571428571,42.88571428571429,61.785714285714285,925.3214285714284,132.0,2.3500000000000005,252.92857142857142,327.2857142857143,143.42857142857142
2019-08-04,8,2019-08-04,30.985714285714288,45.628571428571426,56.0,924.2357142857144,199.42857142857142,1.5785714285714287,404.7857142857143,489.07142857142856,178.28571428571428
2019-08-05,8,2019-08-05,32.50714285714285,47.94285714285714,52.0,922.4,177.64285714285714,1.8142857142857143,202.5,418.85714285714283,269.2857142857143
2019-08-06,8,2019-08-06,32.47142857142857,47.84285714285714,52.42857142857143,921.8142857142857,128.57142857142858,3.2571428571428567,27.714285714285715,255.28571428571428,228.92857142857142
2019-08-07,8,2019-08-07,28.6,55.12142857142857,70.64285714285714,923.8642857142856,122.64285714285714,3.664285714285714,0.0,105.0,105.0
2019-08-08,8,2019-08-08,32.23571428571429,51.90714285714286,53.642857142857146,923.1357142857144,139.42857142857142,1.6785714285714286,444.42857142857144,494.2142857142857,165.64285714285714
2019-08-09,8,2019-08-09,29.971428571428568,58.71428571428572,63.57142857142857,925.0928571428573,121.5,3.5214285714285714,90.57142857142857,247.28571428571428,184.85714285714286
2019-08-10,8,2019-08-10,27.228571428571428,58.157142857142865,71.85714285714286,927.2642857142857,195.57142857142858,2.2500000000000004,4.285714285714286,73.28571428571429,72.42857142857143
2019-08-11,8,2019-08-11,30.20714285714286,55.52857142857142,59.42857142857143,927.0642857142858,155.42857142857142,1.6928571428571426,427.92857142857144,482.7857142857143,167.0
2019-08-12,8,2019-08-12,31.685714285714283,52.785714285714285,56.07142857142857,925.8785714285716,215.78571428571428,1.9928571428571427,422.14285714285717,487.64285714285717,169.92857142857142
2019-08-13,8,2019-08-13,31.157142857142865,51.90714285714285,61.5,925.9857142857145,117.92857142857143,2.4071428571428575,68.35714285714286,309.85714285714283,257.07142857142856
2019-08-14,8,2019-08-14,30.607142857142858,52.15714285714286,61.357142857142854,933.7714285714285,113.85714285714286,3.092857142857143,2.4285714285714284,138.35714285714286,136.64285714285714
2019-08-15,8,2019-08-15,31.864285714285717,44.771428571428565,50.857142857142854,933.8999999999999,174.28571428571428,1.2857142857142858,355.42857142857144,459.2142857142857,189.64285714285714
2019-08-16,8,2019-08-16,30.7,46.050000000000004,59.285714285714285,932.6785714285714,125.92857142857143,1.8,50.857142857142854,203.42857142857142,165.0
2019-08-17,8,2019-08-17,27.842857142857138,36.57857142857143,56.714285714285715,933.4428571428571,200.21428571428572,2.735714285714285,269.07142857142856,304.64285714285717,116.64285714285714
2019-08-18,8,2019-08-18,29.299999999999994,35.55,58.785714285714285,934.1214285714286,182.5,1.3857142857142857,388.2142857142857,468.7857142857143,170.14285714285714
2019-08-19,8,2019-08-19,28.8,33.35714285714286,55.857142857142854,937.55,258.92857142857144,2.2642857142857142,424.85714285714283,476.07142857142856,161.14285714285714
2019-08-20,8,2019-08-20,29.349999999999998,30.91428571428571,49.92857142857143,936.9857142857142,215.28571428571428,1.4642857142857146,502.5,495.92857142857144,129.57142857142858
2019-08-21,8,2019-08-21,30.064285714285717,25.835714285714285,45.57142857142857,929.0785714285715,198.28571428571428,1.5999999999999999,542.0,507.42857142857144,116.71428571428571
2019-08-22,8,2019-08-22,30.635714285714283,30.37857142857143,46.714285714285715,929.1785714285716,213.57142857142858,1.8357142857142859,440.5,476.14285714285717,150.78571428571428
2019-08-23,8,2019-08-23,31.349999999999994,32.68571428571429,47.785714285714285,929.1785714285716,225.5,2.1714285714285717,328.92857142857144,442.57142857142856,192.64285714285714
2019-08-24,8,2019-08-24,31.928571428571427,35.39999999999999,42.714285714285715,928.8142857142857,193.35714285714286,1.7785714285714285,396.57142857142856,460.92857142857144,168.5
2019-08-25,8,2019-08-25,31.921428571428574,35.30714285714286,43.642857142857146,928.95,187.14285714285714,2.1142857142857143,208.85714285714286,380.7142857142857,229.5
2019-08-26,8,2019-08-26,30.885714285714283,40.35,52.0,930.35,164.14285714285714,2.1785714285714284,0.0,57.57142857142857,57.57142857142857
2019-08-27,8,2019-08-27,31.71428571428571,37.26428571428571,46.785714285714285,928.9928571428571,187.78571428571428,1.3000000000000003,344.2142857142857,437.92857142857144,181.71428571428572
2019-08-28,8,2019-08-28,32.19285714285714,44.25714285714287,48.357142857142854,930.3714285714285,220.42857142857142,1.9285714285714288,369.85714285714283,425.85714285714283,159.71428571428572
2019-08-29,8,2019-08-29,32.964285714285715,44.56428571428571,44.42857142857143,930.6642857142858,206.28571428571428,2.1142857142857143,189.64285714285714,360.85714285714283,230.78571428571428
2019-08-30,8,2019-08-30,32.50714285714286,48.771428571428565,47.92857142857143,928.2071428571427,204.92857142857142,2.3785714285714286,11.142857142857142,78.5,69.57142857142857
2019-08-31,8,2019-08-31,32.435714285714276,40.37142857142857,45.142857142857146,926.2071428571429,215.64285714285714,2.4142857142857146,185.92857142857142,269.5,150.07142857142858
2019-09-01,9,2019-09-01,32.97857142857143,40.800000000000004,44.0,927.2142857142859,204.35714285714286,1.842857142857143,171.64285714285714,360.2142857142857,248.0
2019-09-02,9,2019-09-02,29.878571428571433,44.40714285714286,58.785714285714285,929.2785714285714,178.14285714285714,1.9000000000000001,332.57142857142856,408.35714285714283,166.42857142857142
2019-09-03,9,2019-09-03,31.69285714285714,41.39285714285715,50.42857142857143,927.4857142857144,211.07142857142858,1.707142857142857,241.92857142857142,379.92857142857144,210.14285714285714
2019-09-04,9,2019-09-04,32.31428571428572,36.70714285714285,46.42857142857143,926.8428571428573,189.5,1.95,211.14285714285714,377.5,236.14285714285714
2019-09-05,9,2019-09-05,31.678571428571427,38.12857142857143,51.5,927.6000000000001,157.0,2.371428571428571,129.28571428571428,242.5,163.14285714285714
2019-09-06,9,2019-09-06,31.371428571428574,39.31428571428571,53.285714285714285,926.5357142857143,199.71428571428572,2.2785714285714285,239.0,322.64285714285717,155.64285714285714
2019-09-07,9,2019-09-07,30.928571428571427,40.3,52.642857142857146,926.6785714285714,213.35714285714286,1.7357142857142855,342.42857142857144,378.7857142857143,124.35714285714286
2019-09-08,9,2019-09-08,30.771428571428576,33.30714285714286,49.142857142857146,928.9999999999999,215.64285714285714,2.5285714285714285,418.42857142857144,438.5,143.78571428571428
2019-09-09,9,2019-09-09,31.035714285714285,29.578571428571426,47.5,927.3142857142857,231.5,2.4857142857142853,444.07142857142856,441.5,133.71428571428572
2019-09-10,9,2019-09-10,32.07142857142857,27.628571428571433,42.285714285714285,926.6571428571427,204.42857142857142,2.092857142857143,387.0,426.07142857142856,153.78571428571428
2019-09-11,9,2019-09-11,32.4,28.53571428571429,39.642857142857146,928.4142857142857,223.78571428571428,2.4214285714285713,316.64285714285717,400.14285714285717,176.42857142857142
2019-09-12,9,2019-09-12,32.33571428571428,29.07857142857143,38.857142857142854,929.3214285714286,170.64285714285714,1.957142857142857,275.85714285714283,372.2857142857143,161.5
2019-09-13,9,2019-09-13,32.21428571428571,33.40714285714286,42.07142857142857,930.1357142857142,200.57142857142858,1.9714285714285715,30.785714285714285,164.85714285714286,146.64285714285714
2019-09-14,9,2019-09-14,30.742857142857144,31.83571428571429,48.285714285714285,930.8642857142858,217.0,1.8785714285714283,268.2857142857143,376.85714285714283,190.35714285714286
2019-09-15,9,2019-09-15,30.235714285714288,34.03571428571429,48.857142857142854,931.2142857142859,176.92857142857142,2.1714285714285717,179.78571428571428,341.35714285714283,210.35714285714286
2019-09-16,9,2019-09-16,29.849999999999998,25.564285714285713,44.07142857142857,929.6714285714285,219.5,2.2499999999999996,218.07142857142858,322.85714285714283,182.21428571428572
2019-09-17,9,2019-09-17,29.907142857142862,23.849999999999998,37.785714285714285,930.85,195.14285714285714,2.292857142857143,311.35714285714283,392.85714285714283,172.0
2019-09-18,9,2019-09-18,30.042857142857144,21.042857142857144,33.42857142857143,934.0857142857142,199.07142857142858,2.1071428571428568,299.92857142857144,389.64285714285717,176.71428571428572
